Zona,ObjectId,et_x,et_y,et_order,ZoneId,zone_name
G2,8,25.266950,54.695280,17,12,Geltonoji 8-20h
G2,8,25.266900,54.695270,16,12,Geltonoji 8-20h
G2,8,25.266870,54.695270,15,12,Geltonoji 8-20h
G2,8,25.266790,54.695290,14,12,Geltonoji 8-20h
G2,8,25.266760,54.695290,13,12,Geltonoji 8-20h
G2,8,25.266680,54.695300,12,12,Geltonoji 8-20h
G2,8,25.267900,54.695030,29,12,Geltonoji 8-20h
G2,8,25.269220,54.694400,51,12,Geltonoji 8-20h
G2,8,25.268160,54.694950,30,12,Geltonoji 8-20h
G2,8,25.268430,54.694850,32,12,Geltonoji 8-20h
G2,8,25.269170,54.694420,49,12,Geltonoji 8-20h
G2,8,25.269140,54.694440,48,12,Geltonoji 8-20h
G2,8,25.269070,54.694480,47,12,Geltonoji 8-20h
G2,8,25.269000,54.694520,46,12,Geltonoji 8-20h
G2,8,25.268950,54.694550,45,12,Geltonoji 8-20h
G2,8,25.268920,54.694580,44,12,Geltonoji 8-20h
G2,8,25.268920,54.694590,43,12,Geltonoji 8-20h
G2,8,25.268890,54.694590,42,12,Geltonoji 8-20h
G2,8,25.268860,54.694610,41,12,Geltonoji 8-20h
G2,8,25.268840,54.694620,40,12,Geltonoji 8-20h
G2,8,25.268850,54.694630,39,12,Geltonoji 8-20h
G2,8,25.268820,54.694650,38,12,Geltonoji 8-20h
G2,8,25.268760,54.694670,37,12,Geltonoji 8-20h
G2,8,25.268750,54.694680,36,12,Geltonoji 8-20h
G2,8,25.268710,54.694700,35,12,Geltonoji 8-20h
G2,8,25.268600,54.694770,34,12,Geltonoji 8-20h
G2,8,25.268520,54.694810,33,12,Geltonoji 8-20h
G2,8,25.268300,54.694910,31,12,Geltonoji 8-20h
G2,8,25.260810,54.684390,344,12,Geltonoji 8-20h
G2,8,25.271190,54.693060,93,12,Geltonoji 8-20h
G2,8,25.271300,54.692990,95,12,Geltonoji 8-20h
G2,8,25.269110,54.689850,154,12,Geltonoji 8-20h
G2,8,25.269210,54.690000,153,12,Geltonoji 8-20h
G2,8,25.269220,54.690000,152,12,Geltonoji 8-20h
G2,8,25.269290,54.690100,151,12,Geltonoji 8-20h
G2,8,25.269420,54.690290,150,12,Geltonoji 8-20h
G2,8,25.269440,54.690320,149,12,Geltonoji 8-20h
G2,8,25.269460,54.690350,148,12,Geltonoji 8-20h
G2,8,25.269470,54.690370,147,12,Geltonoji 8-20h
G2,8,25.269480,54.690390,146,12,Geltonoji 8-20h
G2,8,25.269530,54.690450,145,12,Geltonoji 8-20h
G2,8,25.269550,54.690480,144,12,Geltonoji 8-20h
G2,8,25.269550,54.690490,143,12,Geltonoji 8-20h
G2,8,25.269560,54.690500,142,12,Geltonoji 8-20h
G2,8,25.269650,54.690620,141,12,Geltonoji 8-20h
G2,8,25.269650,54.690640,140,12,Geltonoji 8-20h
G2,8,25.269690,54.690690,139,12,Geltonoji 8-20h
G2,8,25.269720,54.690730,138,12,Geltonoji 8-20h
G2,8,25.269090,54.689810,155,12,Geltonoji 8-20h
G2,8,25.269740,54.690770,137,12,Geltonoji 8-20h
G2,8,25.268960,54.689620,156,12,Geltonoji 8-20h
G2,8,25.268920,54.689570,158,12,Geltonoji 8-20h
G2,8,25.268440,54.688960,175,12,Geltonoji 8-20h
G2,8,25.268440,54.688980,174,12,Geltonoji 8-20h
G2,8,25.268430,54.688980,173,12,Geltonoji 8-20h
G2,8,25.268510,54.689080,172,12,Geltonoji 8-20h
G2,8,25.268540,54.689080,171,12,Geltonoji 8-20h
G2,8,25.268550,54.689080,170,12,Geltonoji 8-20h
G2,8,25.268550,54.689090,169,12,Geltonoji 8-20h
G2,8,25.268570,54.689100,168,12,Geltonoji 8-20h
G2,8,25.268580,54.689120,167,12,Geltonoji 8-20h
G2,8,25.268620,54.689160,166,12,Geltonoji 8-20h
G2,8,25.268620,54.689170,165,12,Geltonoji 8-20h
G2,8,25.268650,54.689210,164,12,Geltonoji 8-20h
G2,8,25.268700,54.689290,163,12,Geltonoji 8-20h
G2,8,25.268720,54.689320,162,12,Geltonoji 8-20h
G2,8,25.268780,54.689390,161,12,Geltonoji 8-20h
G2,8,25.268850,54.689460,160,12,Geltonoji 8-20h
G2,8,25.268910,54.689550,159,12,Geltonoji 8-20h
G2,8,25.268930,54.689580,157,12,Geltonoji 8-20h
G2,8,25.271210,54.693060,94,12,Geltonoji 8-20h
G2,8,25.269800,54.690850,136,12,Geltonoji 8-20h
G2,8,25.269880,54.690980,134,12,Geltonoji 8-20h
G2,8,25.271170,54.692440,112,12,Geltonoji 8-20h
G2,8,25.271200,54.692420,111,12,Geltonoji 8-20h
G2,8,25.271370,54.692320,110,12,Geltonoji 8-20h
G2,8,25.271430,54.692280,109,12,Geltonoji 8-20h
G2,8,25.271680,54.692170,108,12,Geltonoji 8-20h
G2,8,25.272130,54.692450,107,12,Geltonoji 8-20h
G2,8,25.272110,54.692460,106,12,Geltonoji 8-20h
G2,8,25.272050,54.692500,105,12,Geltonoji 8-20h
G2,8,25.271970,54.692550,104,12,Geltonoji 8-20h
G2,8,25.271930,54.692570,103,12,Geltonoji 8-20h
G2,8,25.271910,54.692580,102,12,Geltonoji 8-20h
G2,8,25.271710,54.692690,101,12,Geltonoji 8-20h
G2,8,25.271620,54.692780,100,12,Geltonoji 8-20h
G2,8,25.271550,54.692840,99,12,Geltonoji 8-20h
G2,8,25.271550,54.692840,98,12,Geltonoji 8-20h
G2,8,25.271480,54.692880,97,12,Geltonoji 8-20h
G2,8,25.271390,54.692940,96,12,Geltonoji 8-20h
G2,8,25.271140,54.692450,113,12,Geltonoji 8-20h
G2,8,25.269830,54.690900,135,12,Geltonoji 8-20h
G2,8,25.271130,54.692460,114,12,Geltonoji 8-20h
G2,8,25.271110,54.692470,116,12,Geltonoji 8-20h
G2,8,25.269900,54.690990,133,12,Geltonoji 8-20h
G2,8,25.269900,54.691000,132,12,Geltonoji 8-20h
G2,8,25.269980,54.691110,131,12,Geltonoji 8-20h
G2,8,25.270060,54.691240,130,12,Geltonoji 8-20h
G2,8,25.270080,54.691270,129,12,Geltonoji 8-20h
G2,8,25.270140,54.691320,128,12,Geltonoji 8-20h
G2,8,25.270240,54.691400,127,12,Geltonoji 8-20h
G2,8,25.270240,54.691400,126,12,Geltonoji 8-20h
G2,8,25.270230,54.691400,125,12,Geltonoji 8-20h
G2,8,25.270180,54.691410,124,12,Geltonoji 8-20h
G2,8,25.270180,54.691410,123,12,Geltonoji 8-20h
G2,8,25.269820,54.691630,122,12,Geltonoji 8-20h
G2,8,25.269800,54.691640,121,12,Geltonoji 8-20h
G2,8,25.269760,54.691670,120,12,Geltonoji 8-20h
G2,8,25.269720,54.691690,119,12,Geltonoji 8-20h
G2,8,25.269560,54.691790,118,12,Geltonoji 8-20h
G2,8,25.271000,54.692540,117,12,Geltonoji 8-20h
G2,8,25.271110,54.692470,115,12,Geltonoji 8-20h
G2,24,25.283110,54.691500,233,12,Geltonoji 8-20h
Z,22,25.246710,54.678460,171,9,Žalioji 8-18h
Z,22,25.246980,54.679060,173,9,Žalioji 8-18h
G2,23,25.294840,54.682150,522,12,Geltonoji 8-20h
G2,23,25.294620,54.682190,521,12,Geltonoji 8-20h
G2,23,25.294610,54.682190,520,12,Geltonoji 8-20h
G2,23,25.294350,54.682250,519,12,Geltonoji 8-20h
G2,23,25.294190,54.682260,518,12,Geltonoji 8-20h
G2,23,25.294170,54.682260,517,12,Geltonoji 8-20h
G2,23,25.294110,54.682270,516,12,Geltonoji 8-20h
G2,23,25.295170,54.682080,523,12,Geltonoji 8-20h
G2,23,25.294110,54.682270,515,12,Geltonoji 8-20h
G2,23,25.294090,54.682270,513,12,Geltonoji 8-20h
G2,23,25.294090,54.682270,512,12,Geltonoji 8-20h
G2,23,25.294030,54.682270,511,12,Geltonoji 8-20h
G2,23,25.294000,54.682280,510,12,Geltonoji 8-20h
G2,23,25.293990,54.682280,509,12,Geltonoji 8-20h
G2,23,25.293920,54.682260,508,12,Geltonoji 8-20h
G2,23,25.293890,54.682250,507,12,Geltonoji 8-20h
G2,23,25.294100,54.682270,514,12,Geltonoji 8-20h
G2,23,25.295300,54.682040,524,12,Geltonoji 8-20h
G2,23,25.295410,54.682010,525,12,Geltonoji 8-20h
G2,23,25.295470,54.681990,526,12,Geltonoji 8-20h
G2,23,25.297770,54.681700,543,12,Geltonoji 8-20h
G2,23,25.297670,54.681670,542,12,Geltonoji 8-20h
G2,23,25.297660,54.681670,541,12,Geltonoji 8-20h
G2,23,25.297480,54.681640,540,12,Geltonoji 8-20h
G2,23,25.297310,54.681650,539,12,Geltonoji 8-20h
G2,23,25.297290,54.681650,538,12,Geltonoji 8-20h
G2,23,25.297110,54.681680,537,12,Geltonoji 8-20h
G2,23,25.297040,54.681690,536,12,Geltonoji 8-20h
G2,23,25.296860,54.681730,535,12,Geltonoji 8-20h
G2,23,25.296540,54.681770,534,12,Geltonoji 8-20h
G2,23,25.296510,54.681780,533,12,Geltonoji 8-20h
G2,23,25.296370,54.681810,532,12,Geltonoji 8-20h
G2,23,25.296050,54.681880,531,12,Geltonoji 8-20h
G2,23,25.295860,54.681920,530,12,Geltonoji 8-20h
G2,23,25.295630,54.681970,529,12,Geltonoji 8-20h
G2,23,25.295520,54.681990,528,12,Geltonoji 8-20h
G2,23,25.295480,54.681990,527,12,Geltonoji 8-20h
G2,23,25.293860,54.682240,506,12,Geltonoji 8-20h
G2,23,25.293790,54.682230,505,12,Geltonoji 8-20h
G2,23,25.293730,54.682130,504,12,Geltonoji 8-20h
G2,23,25.293690,54.682050,503,12,Geltonoji 8-20h
G2,23,25.293660,54.681390,481,12,Geltonoji 8-20h
G2,23,25.293650,54.681360,480,12,Geltonoji 8-20h
G2,23,25.293630,54.681300,479,12,Geltonoji 8-20h
G2,23,25.293580,54.681220,478,12,Geltonoji 8-20h
G2,23,25.293550,54.681210,477,12,Geltonoji 8-20h
G2,23,25.293520,54.681190,476,12,Geltonoji 8-20h
G2,23,25.293380,54.681030,475,12,Geltonoji 8-20h
G2,23,25.293250,54.680890,474,12,Geltonoji 8-20h
G2,23,25.293230,54.680880,473,12,Geltonoji 8-20h
G2,23,25.293090,54.680770,472,12,Geltonoji 8-20h
G2,23,25.293060,54.680750,471,12,Geltonoji 8-20h
G2,23,25.292990,54.680700,470,12,Geltonoji 8-20h
G2,23,25.292950,54.680680,469,12,Geltonoji 8-20h
G2,23,25.292890,54.680640,468,12,Geltonoji 8-20h
G2,23,25.292730,54.680490,467,12,Geltonoji 8-20h
G2,23,25.292720,54.680470,466,12,Geltonoji 8-20h
G2,23,25.292710,54.680460,465,12,Geltonoji 8-20h
G2,23,25.293680,54.681430,482,12,Geltonoji 8-20h
G2,23,25.297850,54.681730,544,12,Geltonoji 8-20h
G2,23,25.293710,54.681520,483,12,Geltonoji 8-20h
G2,23,25.293730,54.681610,485,12,Geltonoji 8-20h
G2,23,25.293670,54.681950,502,12,Geltonoji 8-20h
G2,23,25.293680,54.681890,501,12,Geltonoji 8-20h
G2,23,25.293700,54.681860,500,12,Geltonoji 8-20h
G2,23,25.293710,54.681840,499,12,Geltonoji 8-20h
G2,23,25.293710,54.681800,498,12,Geltonoji 8-20h
G2,23,25.293710,54.681790,497,12,Geltonoji 8-20h
G2,23,25.293710,54.681790,496,12,Geltonoji 8-20h
G2,23,25.293710,54.681790,495,12,Geltonoji 8-20h
G2,23,25.293710,54.681750,494,12,Geltonoji 8-20h
G2,23,25.293710,54.681710,493,12,Geltonoji 8-20h
G2,23,25.293710,54.681710,492,12,Geltonoji 8-20h
G2,23,25.293710,54.681710,491,12,Geltonoji 8-20h
G2,23,25.293700,54.681710,490,12,Geltonoji 8-20h
G2,23,25.293700,54.681710,489,12,Geltonoji 8-20h
G2,23,25.293710,54.681680,488,12,Geltonoji 8-20h
G2,23,25.293720,54.681620,487,12,Geltonoji 8-20h
G2,23,25.293720,54.681620,486,12,Geltonoji 8-20h
G2,23,25.293710,54.681560,484,12,Geltonoji 8-20h
G2,23,25.297850,54.681730,545,12,Geltonoji 8-20h
G2,23,25.297910,54.681750,546,12,Geltonoji 8-20h
G2,23,25.298040,54.681790,547,12,Geltonoji 8-20h
G2,23,25.296780,54.684970,606,12,Geltonoji 8-20h
G2,23,25.296860,54.684940,605,12,Geltonoji 8-20h
G2,23,25.297260,54.684800,604,12,Geltonoji 8-20h
G2,23,25.297270,54.684800,603,12,Geltonoji 8-20h
G2,23,25.297420,54.684760,602,12,Geltonoji 8-20h
G2,23,25.297440,54.684750,601,12,Geltonoji 8-20h
G2,23,25.297450,54.684740,600,12,Geltonoji 8-20h
G2,23,25.297590,54.684690,599,12,Geltonoji 8-20h
G2,23,25.297770,54.684630,598,12,Geltonoji 8-20h
G2,23,25.297860,54.684590,597,12,Geltonoji 8-20h
G2,23,25.297970,54.684560,596,12,Geltonoji 8-20h
G2,23,25.298000,54.684550,595,12,Geltonoji 8-20h
G2,23,25.298140,54.684490,594,12,Geltonoji 8-20h
G2,23,25.298230,54.684460,593,12,Geltonoji 8-20h
G2,23,25.298280,54.684430,592,12,Geltonoji 8-20h
G2,23,25.298360,54.684380,591,12,Geltonoji 8-20h
G2,23,25.298530,54.684230,590,12,Geltonoji 8-20h
G2,23,25.296500,54.685050,607,12,Geltonoji 8-20h
G2,23,25.298590,54.684180,589,12,Geltonoji 8-20h
G2,23,25.296350,54.685140,608,12,Geltonoji 8-20h
G2,23,25.296250,54.685250,610,12,Geltonoji 8-20h
G2,23,25.295270,54.686450,627,12,Geltonoji 8-20h
G2,23,25.295340,54.686420,626,12,Geltonoji 8-20h
G2,23,25.295410,54.686370,625,12,Geltonoji 8-20h
G2,23,25.295510,54.686320,624,12,Geltonoji 8-20h
G2,23,25.295550,54.686280,623,12,Geltonoji 8-20h
G2,23,25.295650,54.686180,622,12,Geltonoji 8-20h
G2,23,25.295700,54.686130,621,12,Geltonoji 8-20h
G2,23,25.295840,54.686030,620,12,Geltonoji 8-20h
G2,23,25.295880,54.685950,619,12,Geltonoji 8-20h
G2,23,25.295910,54.685880,618,12,Geltonoji 8-20h
G2,23,25.295970,54.685810,617,12,Geltonoji 8-20h
G2,23,25.295980,54.685800,616,12,Geltonoji 8-20h
G2,23,25.296070,54.685660,615,12,Geltonoji 8-20h
G2,23,25.296130,54.685560,614,12,Geltonoji 8-20h
G2,23,25.296160,54.685510,613,12,Geltonoji 8-20h
G2,23,25.296200,54.685390,612,12,Geltonoji 8-20h
G2,23,25.296200,54.685370,611,12,Geltonoji 8-20h
G2,23,25.296290,54.685210,609,12,Geltonoji 8-20h
G2,23,25.292710,54.680440,464,12,Geltonoji 8-20h
G2,23,25.298590,54.684170,588,12,Geltonoji 8-20h
G2,23,25.298640,54.684150,586,12,Geltonoji 8-20h
G2,23,25.299260,54.683120,564,12,Geltonoji 8-20h
G2,23,25.299260,54.683050,563,12,Geltonoji 8-20h
G2,23,25.299260,54.682980,562,12,Geltonoji 8-20h
G2,23,25.299230,54.682910,561,12,Geltonoji 8-20h
G2,23,25.299190,54.682790,560,12,Geltonoji 8-20h
G2,23,25.299130,54.682680,559,12,Geltonoji 8-20h
G2,23,25.299020,54.682560,558,12,Geltonoji 8-20h
G2,23,25.298980,54.682510,557,12,Geltonoji 8-20h
G2,23,25.298880,54.682380,556,12,Geltonoji 8-20h
G2,23,25.298850,54.682340,555,12,Geltonoji 8-20h
G2,23,25.298740,54.682200,554,12,Geltonoji 8-20h
G2,23,25.298720,54.682180,553,12,Geltonoji 8-20h
G2,23,25.298670,54.682130,552,12,Geltonoji 8-20h
G2,23,25.298590,54.682070,551,12,Geltonoji 8-20h
G2,23,25.298450,54.681990,550,12,Geltonoji 8-20h
G2,23,25.298390,54.681960,549,12,Geltonoji 8-20h
G2,23,25.298250,54.681880,548,12,Geltonoji 8-20h
G2,23,25.299260,54.683140,565,12,Geltonoji 8-20h
G2,23,25.298620,54.684160,587,12,Geltonoji 8-20h
G2,23,25.299240,54.683250,566,12,Geltonoji 8-20h
G2,23,25.299210,54.683370,568,12,Geltonoji 8-20h
G2,23,25.298670,54.684150,585,12,Geltonoji 8-20h
G2,23,25.298700,54.684140,584,12,Geltonoji 8-20h
G2,23,25.298730,54.684120,583,12,Geltonoji 8-20h
G2,23,25.298780,54.684060,582,12,Geltonoji 8-20h
G2,23,25.298810,54.684010,581,12,Geltonoji 8-20h
G2,23,25.298840,54.683970,580,12,Geltonoji 8-20h
G2,23,25.298860,54.683950,579,12,Geltonoji 8-20h
G2,23,25.298890,54.683910,578,12,Geltonoji 8-20h
G2,23,25.298900,54.683910,577,12,Geltonoji 8-20h
G2,23,25.298980,54.683810,576,12,Geltonoji 8-20h
G2,23,25.299040,54.683720,575,12,Geltonoji 8-20h
G2,23,25.299070,54.683660,574,12,Geltonoji 8-20h
G2,23,25.299090,54.683630,573,12,Geltonoji 8-20h
G2,23,25.299100,54.683590,572,12,Geltonoji 8-20h
G2,23,25.299120,54.683540,571,12,Geltonoji 8-20h
G2,23,25.299120,54.683530,570,12,Geltonoji 8-20h
G2,23,25.299140,54.683520,569,12,Geltonoji 8-20h
G2,23,25.299230,54.683300,567,12,Geltonoji 8-20h
G2,23,25.295210,54.686490,628,12,Geltonoji 8-20h
G2,23,25.292700,54.680420,463,12,Geltonoji 8-20h
G2,23,25.292690,54.680390,461,12,Geltonoji 8-20h
G2,23,25.303530,54.680280,355,12,Geltonoji 8-20h
G2,23,25.303680,54.680230,354,12,Geltonoji 8-20h
G2,23,25.303720,54.680220,353,12,Geltonoji 8-20h
G2,23,25.303750,54.680200,352,12,Geltonoji 8-20h
G2,23,25.303800,54.680170,351,12,Geltonoji 8-20h
G2,23,25.303870,54.680140,350,12,Geltonoji 8-20h
G2,23,25.303940,54.680120,349,12,Geltonoji 8-20h
G2,23,25.303340,54.680330,356,12,Geltonoji 8-20h
G2,23,25.304010,54.680090,348,12,Geltonoji 8-20h
G2,23,25.304180,54.680040,346,12,Geltonoji 8-20h
G2,23,25.304190,54.680040,345,12,Geltonoji 8-20h
G2,23,25.304250,54.680020,344,12,Geltonoji 8-20h
G2,23,25.304310,54.680010,343,12,Geltonoji 8-20h
G2,23,25.304370,54.680000,342,12,Geltonoji 8-20h
G2,23,25.304450,54.679990,341,12,Geltonoji 8-20h
G2,23,25.304510,54.679970,340,12,Geltonoji 8-20h
G2,23,25.304090,54.680070,347,12,Geltonoji 8-20h
G2,23,25.303190,54.680380,357,12,Geltonoji 8-20h
G2,23,25.303060,54.680410,358,12,Geltonoji 8-20h
G2,23,25.302980,54.680430,359,12,Geltonoji 8-20h
G2,23,25.301560,54.680640,376,12,Geltonoji 8-20h
G2,23,25.301670,54.680630,375,12,Geltonoji 8-20h
G2,23,25.301910,54.680600,374,12,Geltonoji 8-20h
G2,23,25.302120,54.680550,373,12,Geltonoji 8-20h
G2,23,25.302190,54.680540,372,12,Geltonoji 8-20h
G2,23,25.302310,54.680520,371,12,Geltonoji 8-20h
G2,23,25.302400,54.680510,370,12,Geltonoji 8-20h
G2,23,25.302490,54.680490,369,12,Geltonoji 8-20h
G2,23,25.302540,54.680490,368,12,Geltonoji 8-20h
G2,23,25.302570,54.680490,367,12,Geltonoji 8-20h
G2,23,25.302610,54.680500,366,12,Geltonoji 8-20h
G2,23,25.302690,54.680490,365,12,Geltonoji 8-20h
G2,23,25.302780,54.680490,364,12,Geltonoji 8-20h
G2,23,25.302780,54.680490,363,12,Geltonoji 8-20h
G2,23,25.302840,54.680480,362,12,Geltonoji 8-20h
G2,23,25.302870,54.680460,361,12,Geltonoji 8-20h
G2,23,25.302940,54.680440,360,12,Geltonoji 8-20h
G2,23,25.304600,54.679940,339,12,Geltonoji 8-20h
G2,23,25.304700,54.679910,338,12,Geltonoji 8-20h
G2,23,25.304800,54.679880,337,12,Geltonoji 8-20h
G2,23,25.304810,54.679880,336,12,Geltonoji 8-20h
G2,23,25.306150,54.679530,314,12,Geltonoji 8-20h
G2,23,25.306200,54.679520,313,12,Geltonoji 8-20h
G2,23,25.306290,54.679490,312,12,Geltonoji 8-20h
G2,23,25.306410,54.679460,311,12,Geltonoji 8-20h
G2,23,25.306510,54.679450,310,12,Geltonoji 8-20h
G2,23,25.306760,54.679440,309,12,Geltonoji 8-20h
G2,23,25.307040,54.679440,308,12,Geltonoji 8-20h
G2,23,25.307160,54.679430,307,12,Geltonoji 8-20h
G2,23,25.307220,54.679420,306,12,Geltonoji 8-20h
G2,23,25.307350,54.679420,305,12,Geltonoji 8-20h
G2,23,25.307420,54.679420,304,12,Geltonoji 8-20h
G2,23,25.307540,54.679440,303,12,Geltonoji 8-20h
G2,23,25.307680,54.679450,302,12,Geltonoji 8-20h
G2,23,25.307790,54.679480,301,12,Geltonoji 8-20h
G2,23,25.307840,54.679480,300,12,Geltonoji 8-20h
G2,23,25.307910,54.679470,299,12,Geltonoji 8-20h
G2,23,25.307980,54.679450,298,12,Geltonoji 8-20h
G2,23,25.306110,54.679550,315,12,Geltonoji 8-20h
G2,23,25.301530,54.680640,377,12,Geltonoji 8-20h
G2,23,25.306070,54.679580,316,12,Geltonoji 8-20h
G2,23,25.306030,54.679610,318,12,Geltonoji 8-20h
G2,23,25.304850,54.679870,335,12,Geltonoji 8-20h
G2,23,25.304850,54.679870,334,12,Geltonoji 8-20h
G2,23,25.304900,54.679860,333,12,Geltonoji 8-20h
G2,23,25.304900,54.679860,332,12,Geltonoji 8-20h
G2,23,25.305060,54.679810,331,12,Geltonoji 8-20h
G2,23,25.305110,54.679790,330,12,Geltonoji 8-20h
G2,23,25.305160,54.679780,329,12,Geltonoji 8-20h
G2,23,25.305210,54.679760,328,12,Geltonoji 8-20h
G2,23,25.305270,54.679750,327,12,Geltonoji 8-20h
G2,23,25.305300,54.679750,326,12,Geltonoji 8-20h
G2,23,25.305340,54.679740,325,12,Geltonoji 8-20h
G2,23,25.305450,54.679720,324,12,Geltonoji 8-20h
G2,23,25.305540,54.679700,323,12,Geltonoji 8-20h
G2,23,25.305840,54.679630,322,12,Geltonoji 8-20h
G2,23,25.305930,54.679610,321,12,Geltonoji 8-20h
G2,23,25.306000,54.679610,320,12,Geltonoji 8-20h
G2,23,25.306020,54.679610,319,12,Geltonoji 8-20h
G2,23,25.306050,54.679600,317,12,Geltonoji 8-20h
G2,23,25.301360,54.680650,378,12,Geltonoji 8-20h
G2,23,25.301330,54.680650,379,12,Geltonoji 8-20h
G2,23,25.301180,54.680640,380,12,Geltonoji 8-20h
G2,23,25.294150,54.679280,439,12,Geltonoji 8-20h
G2,23,25.294330,54.679300,438,12,Geltonoji 8-20h
G2,23,25.294510,54.679290,437,12,Geltonoji 8-20h
G2,23,25.294580,54.679290,436,12,Geltonoji 8-20h
G2,23,25.294660,54.679300,435,12,Geltonoji 8-20h
G2,23,25.294690,54.679300,434,12,Geltonoji 8-20h
G2,23,25.294700,54.679300,433,12,Geltonoji 8-20h
G2,23,25.294820,54.679300,432,12,Geltonoji 8-20h
G2,23,25.294910,54.679300,431,12,Geltonoji 8-20h
G2,23,25.294990,54.679300,430,12,Geltonoji 8-20h
G2,23,25.295030,54.679300,429,12,Geltonoji 8-20h
G2,23,25.295090,54.679300,428,12,Geltonoji 8-20h
G2,23,25.295170,54.679300,427,12,Geltonoji 8-20h
G2,23,25.295440,54.679320,426,12,Geltonoji 8-20h
G2,23,25.295550,54.679340,425,12,Geltonoji 8-20h
G2,23,25.295600,54.679340,424,12,Geltonoji 8-20h
G2,23,25.295650,54.679350,423,12,Geltonoji 8-20h
G2,23,25.294080,54.679280,440,12,Geltonoji 8-20h
G2,23,25.295690,54.679350,422,12,Geltonoji 8-20h
G2,23,25.294050,54.679280,441,12,Geltonoji 8-20h
G2,23,25.294010,54.679280,443,12,Geltonoji 8-20h
G2,23,25.292690,54.680390,460,12,Geltonoji 8-20h
G2,23,25.292670,54.680350,459,12,Geltonoji 8-20h
G2,23,25.292740,54.680150,458,12,Geltonoji 8-20h
G2,23,25.292750,54.680140,457,12,Geltonoji 8-20h
G2,23,25.292970,54.679920,456,12,Geltonoji 8-20h
G2,23,25.293110,54.679810,455,12,Geltonoji 8-20h
G2,23,25.293160,54.679760,454,12,Geltonoji 8-20h
G2,23,25.293230,54.679700,453,12,Geltonoji 8-20h
G2,23,25.293340,54.679570,452,12,Geltonoji 8-20h
G2,23,25.293490,54.679390,451,12,Geltonoji 8-20h
G2,23,25.293490,54.679390,450,12,Geltonoji 8-20h
G2,23,25.293590,54.679340,449,12,Geltonoji 8-20h
G2,23,25.293610,54.679340,448,12,Geltonoji 8-20h
G2,23,25.293650,54.679330,447,12,Geltonoji 8-20h
G2,23,25.293690,54.679320,446,12,Geltonoji 8-20h
G2,23,25.293820,54.679300,445,12,Geltonoji 8-20h
G2,23,25.293970,54.679290,444,12,Geltonoji 8-20h
G2,23,25.294030,54.679280,442,12,Geltonoji 8-20h
G2,23,25.292700,54.680410,462,12,Geltonoji 8-20h
G2,23,25.295910,54.679350,421,12,Geltonoji 8-20h
G2,23,25.296140,54.679370,419,12,Geltonoji 8-20h
G2,23,25.298810,54.679740,397,12,Geltonoji 8-20h
G2,23,25.299190,54.679930,396,12,Geltonoji 8-20h
G2,23,25.299330,54.680000,395,12,Geltonoji 8-20h
G2,23,25.299400,54.680030,394,12,Geltonoji 8-20h
G2,23,25.299580,54.680140,393,12,Geltonoji 8-20h
G2,23,25.299730,54.680230,392,12,Geltonoji 8-20h
G2,23,25.299900,54.680320,391,12,Geltonoji 8-20h
G2,23,25.299990,54.680360,390,12,Geltonoji 8-20h
G2,23,25.300040,54.680380,389,12,Geltonoji 8-20h
G2,23,25.300210,54.680460,388,12,Geltonoji 8-20h
G2,23,25.300400,54.680520,387,12,Geltonoji 8-20h
G2,23,25.300460,54.680540,386,12,Geltonoji 8-20h
G2,23,25.300610,54.680570,385,12,Geltonoji 8-20h
G2,23,25.300710,54.680600,384,12,Geltonoji 8-20h
G2,23,25.300750,54.680610,383,12,Geltonoji 8-20h
G2,23,25.300960,54.680640,382,12,Geltonoji 8-20h
G2,23,25.301110,54.680640,381,12,Geltonoji 8-20h
G2,23,25.298660,54.679660,398,12,Geltonoji 8-20h
G2,23,25.296100,54.679360,420,12,Geltonoji 8-20h
G2,23,25.298470,54.679560,399,12,Geltonoji 8-20h
G2,23,25.298210,54.679450,401,12,Geltonoji 8-20h
G2,23,25.296190,54.679360,418,12,Geltonoji 8-20h
G2,23,25.296340,54.679360,417,12,Geltonoji 8-20h
G2,23,25.296520,54.679350,416,12,Geltonoji 8-20h
G2,23,25.296730,54.679340,415,12,Geltonoji 8-20h
G2,23,25.296920,54.679340,414,12,Geltonoji 8-20h
G2,23,25.297160,54.679340,413,12,Geltonoji 8-20h
G2,23,25.297270,54.679340,412,12,Geltonoji 8-20h
G2,23,25.297380,54.679330,411,12,Geltonoji 8-20h
G2,23,25.297530,54.679330,410,12,Geltonoji 8-20h
G2,23,25.297670,54.679350,409,12,Geltonoji 8-20h
G2,23,25.297700,54.679350,408,12,Geltonoji 8-20h
G2,23,25.297730,54.679360,407,12,Geltonoji 8-20h
G2,23,25.297780,54.679360,406,12,Geltonoji 8-20h
G2,23,25.297840,54.679370,405,12,Geltonoji 8-20h
G2,23,25.297900,54.679380,404,12,Geltonoji 8-20h
G2,23,25.297920,54.679380,403,12,Geltonoji 8-20h
G2,23,25.298120,54.679420,402,12,Geltonoji 8-20h
G2,23,25.298320,54.679480,400,12,Geltonoji 8-20h
G2,23,25.295040,54.686570,629,12,Geltonoji 8-20h
G2,23,25.294940,54.686610,630,12,Geltonoji 8-20h
G2,23,25.294900,54.686630,631,12,Geltonoji 8-20h
G2,24,25.287880,54.696130,126,12,Geltonoji 8-20h
