"SHA1(sms_receive_source_phone)";"sms_receive_operator";"FROM_UNIXTIME(sms_receive_date)";"sms_receive_body"
"01a08f389616059a08ee89d540638423a630e7cf";"3";"2017-04-05 08:23:32";"Start G"
"56df2daf1831c114aa6052850758d89f93a7d12d";"1";"2017-04-05 08:23:43";"Start g"
"149c22b8874527443edc018729551292fb74ac84";"1";"2017-04-05 08:23:51";"Start G"
"aea755b4d23a39934334f6290bf81926a59cf990";"2";"2017-04-05 08:23:58";"start g"
"6e202ca5a7616628776cd7949553afe302c370b4";"1";"2017-04-05 08:24:03";"Stop"
"282b811a2a5c6d7d22858a90736caa3923961e7e";"2";"2017-04-05 08:24:13";"Stop"
"90fe12d145db7bcd0cb47b5d3f68a490dada528a";"3";"2017-04-05 08:24:36";"Start G"
"06448f6e734d50bb832fe3d2a1884a81fd24d82e";"1";"2017-04-05 08:25:01";"Start z"
"6accc1055827f792dce1df34eaae8fbcc209a4db";"3";"2017-04-05 08:25:04";"Stop"
"0ba9180531cecd7e306104c2c77bd4328d2e78d3";"1";"2017-04-05 08:25:15";"Stop"
"144149374caf62cbc6887b70a80ed9bcb53271a0";"1";"2017-04-05 08:25:29";"Stop"
"771097d9fb7dfb822177e50f97e54217f732d986";"3";"2017-04-05 08:25:37";"Start g"
"d39b6de66a88983cde5d963a9e94bcef06b0a485";"3";"2017-04-05 08:26:04";"Start Z"
"e933ec991dc2802edea58d9aea67163c207aab6d";"2";"2017-04-05 08:26:09";"Stop"
"ddc1becb9d8821a719db8289d3ffde6b24472a55";"3";"2017-04-05 08:26:16";"START M"
"a3e927893ab00675a086f226edde0d5b7bd9f88f";"3";"2017-04-05 08:26:18";"Stop"
"3cb8b48d49046f7ceab18116a4622fa8ce327b62";"2";"2017-04-05 08:26:23";"Start r"
"4af772bbbeb6089653297c41cbf857cfcd3d7568";"2";"2017-04-05 08:26:33";"Start M"
"fb9b6a48bc3a0c50d000f35b0f63cfa1c4624a84";"2";"2017-04-05 08:26:53";"Start Z"
"1ddc7c7c3ee7fd32a9f798151742bf825be549bf";"2";"2017-04-05 08:26:58";"Start z"
"9b61825e436755f77f3935ffcf8a522f79872617";"3";"2017-04-05 08:27:02";"Stop"
"66be06aaff86f35346c8e6a25edb07f29d4a5753";"1";"2017-04-05 08:27:07";"Start r"
"f737a8eb51351414282646cbf6c791f1d6347068";"1";"2017-04-05 08:27:34";"Start r"
"a6f04ea97e70861feb08ea1d3c1afb0aea517304";"2";"2017-04-05 08:27:39";"START R"
"ea13702218909f950788732798ba7ba547f367a0";"1";"2017-04-05 08:27:53";"Start R"
"7ae33d33f3f6a04d4c35dd4645c975c2540dd694";"1";"2017-04-05 08:27:55";"Stop"
"f054b0c007ca3a214cfb540a63a30f2237099a21";"1";"2017-04-05 08:28:04";"Start r"
"db95ffa721ca7f85484d031bac9d7a65dbb970ad";"1";"2017-04-05 08:28:42";"Stop"
"299d9d07da9f9870fbfac92632a4934f6ed04f74";"2";"2017-04-05 08:28:53";"STOP"
"aa74bdd7bac58fd7044fcd88d03398b9667885da";"1";"2017-04-05 08:29:00";"Start g"
"732a00e292607535498702e27ead7eb3bbededc6";"2";"2017-04-05 08:29:03";"Start R"
"3f69d567f1e863714a15038d72eceb8245ac08e0";"3";"2017-04-05 08:29:08";"Start R"
"ba97e73ca431dc333847537ddc754a2023af0857";"1";"2017-04-05 08:29:08";"START Z"
"2a9b453c8f72860ce9a55e9b5676616484c25c3e";"2";"2017-04-05 08:29:28";"Start G"
"0b7cedf82c060f99ade096999c3a0887b70ed999";"1";"2017-04-05 08:29:28";"START G"
"85f5890cdd5d11757e7bcdf3113dc9958355a801";"3";"2017-04-05 08:29:29";"Start G"
"d9e3d26e5153fa374985e51805537363e1467ea9";"2";"2017-04-05 08:29:43";"Stop"
"7fc9e8011b361d2c1e66bbc48fdf881460a7c03a";"2";"2017-04-05 08:29:44";"START Z "
"5ca74f9a78a8d69b58e63a4b885c44a2cbeed048";"2";"2017-04-05 08:29:53";"START M"
"d589d012a1ef41e1e827d62d42c83c9b374f5355";"2";"2017-04-05 08:30:03";"Stop"
"2cbecc2addbaebcb64385734096e31e7584bb87b";"2";"2017-04-05 08:30:03";"Start g"
"4dd51de0d80c5abfc3b898ede1d99f0ac99129e7";"1";"2017-04-05 08:30:04";"Start G "
"f491989d013f0f9f8a63a04e1f462588087992dd";"2";"2017-04-05 08:30:13";"Stop g"
"bad608cbf18eeaddeb158d9de4789e695fe0fa0e";"2";"2017-04-05 08:30:18";"stop"
"4b87cb8c8caf0d99e44bc92a0378f8c0c36c3a4c";"1";"2017-04-05 08:30:42";"Start G"
"1eb25e61c42c0098804b07f8fba8008ea9d210fd";"1";"2017-04-05 08:30:46";"START R"
"1d8b1b5ecd322912d6238fd8701b8c87888b83fd";"1";"2017-04-05 08:30:58";"Start Z"
"870d04c9260efc5c8babc645504de1918e5e1374";"2";"2017-04-05 08:30:59";"Stop"
"8f58822a36b0f556af65a57f28ff890d573eb85a";"3";"2017-04-05 08:31:02";"START M"
"5d093d6a9596b82e505c19c9267eb751f67f7017";"2";"2017-04-05 08:31:03";"Start r"
"fd145317f00e6d1f430e75c17fd9e770f18ec62b";"2";"2017-04-05 08:31:03";"Start g"
"b1313caac6084e706fe14707abf3a92b67575078";"2";"2017-04-05 08:31:08";"Stop"
"657d4f6f165fb63625f13f9c70386caf0bac791b";"1";"2017-04-05 08:31:26";"Start G"
"97759878e26a04c451a5858551497d17a762ef4b";"2";"2017-04-05 08:31:28";"Start z"
"8e8e94de902e9fc44071941cfdc1b50caf1b99d9";"1";"2017-04-05 08:31:33";"START Z"
"62b93466bb87cc7fecf246ee1e4c508434a92721";"1";"2017-04-05 08:31:33";"Start  G"
"0e5a79e57a1508972e7f2d069ba04bf1043bb0cc";"3";"2017-04-05 08:31:37";"Start G"
"67cb892ea1b8e459e07890e2cce926b0fbb41d4f";"1";"2017-04-05 08:31:37";"start R "
"34cfbe609cd77c83a0debcf933606a28d891047e";"1";"2017-04-05 08:31:37";"STOP"
"8c6a5838f304c8f19393bc2990b455202ff70c0d";"3";"2017-04-05 08:31:53";"Start r"
"90e361b941df5d264259e064ddd7af66da801945";"3";"2017-04-05 08:32:06";"Start z"
"bf3135cc936a678912ef58ae0b13a82c1538ad8d";"2";"2017-04-05 08:32:17";"Start g"
"35834255820a675028c22c200842075463d17e6e";"3";"2017-04-05 08:32:21";"stop"
"b29b9d712949076ac6e3fb2898ab01c0112d06f6";"1";"2017-04-05 08:32:27";"Start R"
"445ea25a4e2d620e0b3d552fab327e25655a1437";"2";"2017-04-05 08:33:08";"STAR G"
"0a271f415ffe0493c7d6cebef855ba35437fccc8";"1";"2017-04-05 08:33:10";"Stop"
"7dd066c5cc27fb207c92c44b95d7fbceeae8e04e";"3";"2017-04-05 08:33:13";"START G"
"ca12699eb52f649b8f089ed34d251ae86e7ec5b4";"1";"2017-04-05 08:33:20";"Stop"
"043d7bc38aafac6d01d2696771258902bbf2fb3f";"2";"2017-04-05 08:33:28";"START Z "
"b64b6e718f95864332e1e1645a473c63ebbabe60";"1";"2017-04-05 08:33:31";"Start r"
"d916e05f1f75aa95f88389ddc81758b0a1369742";"3";"2017-04-05 08:33:33";"Start G"
"b00fed170c0340a5346a92f1c0c7b2f1d89be900";"2";"2017-04-05 08:33:34";"Start Z"
"7bb03e9b19b4b830903df7b66e8c9a963a77e8c8";"2";"2017-04-05 08:33:43";"Stop"
"9914aaebf99f3ac1ca0c15d69a0bc545eaf793bf";"3";"2017-04-05 08:33:59";"start z"
"de90c8d55a6d831beea6c946a8813ef58d7a0065";"1";"2017-04-05 08:34:04";"Start g"
"c06c52051250fc791eddbc11bb55895eed85b019";"2";"2017-04-05 08:34:39";"Start Z"
"75b73c7a55546b924261988093e293fb837e3801";"1";"2017-04-05 08:34:45";"Stop"
"02dba90b3c6870b3dec6bf975d2cf0ddcc6507aa";"2";"2017-04-05 08:34:54";"Savitarn"
"81467df2b8362f08d6ae32d0e0c847617528ac31";"2";"2017-04-05 08:35:03";"Start m"
"445ea25a4e2d620e0b3d552fab327e25655a1437";"2";"2017-04-05 08:35:04";"STAR G"
"49b1b8f21d40c5b05ad0efc3e2894a71a5dc003d";"3";"2017-04-05 08:35:14";"Start M"
"4dd51de0d80c5abfc3b898ede1d99f0ac99129e7";"1";"2017-04-05 08:35:27";"STOP"
"9251f49365ad9f926ed3436d3959bfbee6a162d9";"2";"2017-04-05 08:35:29";"Start g"
"eb23f7d171f2db3070cc8ca6d53daf55231cb743";"2";"2017-04-05 08:35:29";"Stop"
"49b1b8f21d40c5b05ad0efc3e2894a71a5dc003d";"3";"2017-04-05 08:35:38";"Start M H"
"aa291721f45140ba2d571cb826580c640162aa08";"2";"2017-04-05 08:35:43";"Stop"
"5bd743299f360a6131ff6dc49fd65694875f5e64";"3";"2017-04-05 08:35:46";"Start G"
"f64bc00b4794acbe09af83d7e7b759d784fc1b20";"1";"2017-04-05 08:35:48";"Start g"
"548eb6f0fd35912645f7e0a146f0f6d940e5e023";"1";"2017-04-05 08:35:49";"Start Z"
"3c51544e4caae09fac9356501b66cc297bf66d73";"2";"2017-04-05 08:35:54";"Start G"
"d0e781409e915e2f1c73059aac58e3f3978b3edc";"2";"2017-04-05 08:35:58";"Start z"
"630b1ee265f11cb46ef6455735b3ed44230d8843";"2";"2017-04-05 08:35:59";"Start g"
"28dc6d138b256ba2f85d27cca696223a1c82a953";"2";"2017-04-05 08:36:03";"STOP"
"ce5ccfba073c1b90f588fdcb024aa238cbf76669";"3";"2017-04-05 08:36:09";"Stop"
"08fb5544fb87dd0ba7cb09f35435ab1463411b95";"1";"2017-04-05 08:36:18";"Start r"
"7d9fa0fb170cdb73480a52b6c7fcbd60d7a3f23e";"1";"2017-04-05 08:36:22";"Start r"
"7d9fa0fb170cdb73480a52b6c7fcbd60d7a3f23e";"1";"2017-04-05 08:36:24";"Start r"
"8057cb5aee41dc24cd9bc42df1d387cbce62651b";"1";"2017-04-05 08:36:28";"STOP"
"f91513372b5afa9db10d2ec6c6900b85f04d8bdd";"1";"2017-04-05 08:36:42";"Star r"
"a30f9db6b90c5ae78300b99a93e29b68dd0cb42b";"3";"2017-04-05 08:36:43";"Start r"
"6d5735c0babd242a731cf753f68f67d5782a8ef0";"1";"2017-04-05 08:36:50";"Start z"
"9255cda06c8ce32708ea72e90090c3f403ca47f8";"1";"2017-04-05 08:36:53";"Start g"
"b95792f7431f18555b6f783837580155cb4793e3";"3";"2017-04-05 08:37:00";"Stop"
"b84965c21f0f253df32476f287753ea84bb9232a";"1";"2017-04-05 08:37:01";"START R"
"b84965c21f0f253df32476f287753ea84bb9232a";"1";"2017-04-05 08:37:06";"STOP"
"b84965c21f0f253df32476f287753ea84bb9232a";"1";"2017-04-05 08:37:19";"START Z"
"2867206f997370b853e6461b06738d87f63d7092";"2";"2017-04-05 08:37:28";"Stop"
"74d16820a4a88b6cad199087cf1aaf517bb8bc0f";"3";"2017-04-05 08:37:34";"START G"
"98ed9a4ae38b54a8e2d2da13217a3f22d37ca294";"2";"2017-04-05 08:37:44";"Start r"
"a370f16f5dd687dc0f8add4095b33fd43b02e17e";"1";"2017-04-05 08:37:56";"START Z "
"4bdb1bd578a3350d5c4cd32690c856afa7ef61ae";"1";"2017-04-05 08:37:57";"START M"
"a43ff45c6df344570d5ef779dc863e3678f44abd";"1";"2017-04-05 08:38:17";"Start G"
"fe56723141f8d6a67e32c248bc57f21c7ff0e30e";"1";"2017-04-05 08:38:38";"stop"
"52aba57b1318e4ebbeb22fc62fd9985c66befeaa";"3";"2017-04-05 08:38:54";"Start g"
"31134a1f2943246b06ecf3f5ccc998d4413df8e6";"1";"2017-04-05 08:39:20";"Start G"
"7dd066c5cc27fb207c92c44b95d7fbceeae8e04e";"3";"2017-04-05 08:39:24";"STOP"
"5c6515ef4268a617a857c684247490d3989af740";"2";"2017-04-05 08:39:25";"Start g"
"cff9d58ecdd7d13082a047439b8e4b783e840a7f";"3";"2017-04-05 08:39:26";"Stop"
"67d0d8bd5a66ce7f93b552561492e53c0ee4f38c";"2";"2017-04-05 08:39:29";"Start g"
"b0cf5b3519957759a97d1c3b72e9e8e4a3a4cccb";"3";"2017-04-05 08:39:30";"Stop"
"07f70d5e7a0cc79c6f8f8f0f479b5d0a5fbd9d6e";"3";"2017-04-05 08:39:32";"Stop"
"b321ab69086423f7a5325e25aa6894c76ebc35a7";"3";"2017-04-05 08:39:40";"START G"
"c060a1c673b22756a66470daa1afad031018b6d8";"1";"2017-04-05 08:39:45";"Start R"
"4186f34859d046978274a296675cafbe1a14bd2c";"1";"2017-04-05 08:39:51";"Start G"
"cf1e117d2bbe8ced796b2b996aac0abec44e9b30";"1";"2017-04-05 08:39:55";"Start Z"
"8c6a5838f304c8f19393bc2990b455202ff70c0d";"3";"2017-04-05 08:40:05";"Stop"
"31134a1f2943246b06ecf3f5ccc998d4413df8e6";"1";"2017-04-05 08:40:20";"Start G"
"5efbd8ae06c4c3bd594b2a655a84912f4a60f0b4";"2";"2017-04-05 08:40:24";"Start Z"
"8f2a63c6b761ca8d9fa46a7bf9683e5e10f18868";"3";"2017-04-05 08:40:27";"Stop"
"f57320542dd8ede8a8226d9d5c79104e5262fd31";"1";"2017-04-05 08:41:03";"Start G"
"5e32c3cd3150578eadc3320e43f75ec62dbae79b";"3";"2017-04-05 08:41:13";"Stop"
"c8d9d9b513a0f613a93cb26c17a027cb452df6b9";"3";"2017-04-05 08:41:22";"STOP"
"0900f1b816cd8eb1fd4ba29e5119b825a8a0b4a6";"1";"2017-04-05 08:41:23";"Stop"
"04d39c0bcd8e3d1f98b9053c3026dba4664f5f00";"1";"2017-04-05 08:41:27";"Start Z"
"53d72471adbe7ed46e68ddd5cc39237026df2b42";"2";"2017-04-05 08:41:39";"START G "
"1ac18f7ac621f5d16398e42af403c383fddadfce";"1";"2017-04-05 08:41:39";"START G"
"9cd64834f3666342a69439fbf519099aa01d2d76";"1";"2017-04-05 08:41:41";"Start r"
"39cee4b62a8b48ad1e1fb689cb8c26921f6f9ff1";"1";"2017-04-05 08:41:56";"Start Z"
"93ff71d7a2fcf30e23f4a5b73e722901e9c90694";"2";"2017-04-05 08:42:10";"Start r"
"e229d47aaa0fb26a26ddd461676c82c687dff9c5";"2";"2017-04-05 08:42:15";"Start Z"
"e2ee1bedadaac059bd0b2c6895b06facb6170de5";"1";"2017-04-05 08:42:27";"Stop"
"7ae33d33f3f6a04d4c35dd4645c975c2540dd694";"1";"2017-04-05 08:42:35";"Start g "
"01a08f389616059a08ee89d540638423a630e7cf";"3";"2017-04-05 08:42:36";"STOP"
"d58780edb7579edaac6752d7eadde9d3e647cefe";"3";"2017-04-05 08:42:37";"Start g"
"cc15798bbc31d00a27e212601eebcddc760313a4";"1";"2017-04-05 08:42:38";"Start g"
"1f358c403637950f9aec6621facdbd17ee8bb6a6";"2";"2017-04-05 08:42:44";"Start M"
"f57320542dd8ede8a8226d9d5c79104e5262fd31";"1";"2017-04-05 08:42:50";"Stop"
"a568c853e111194a88781996153d3e36896eeab6";"1";"2017-04-05 08:43:04";"Start g"
"499c97972d737902beac7b9bf9be6424605ee5ca";"2";"2017-04-05 08:43:09";"Stop"
"2f6f2a419d976a80fe438faaed91dc85246bf533";"1";"2017-04-05 08:43:20";"stop"
"9c473a9253b5ff1a05ae5811188445c608cf77a5";"2";"2017-04-05 08:43:25";"Start Z"
"87a94b747f491eae9a9198cabc26e184e43837b5";"3";"2017-04-05 08:43:48";"Stop"
"9f6e54c7cef90272d586ffe88f3c93480425a114";"1";"2017-04-05 08:44:05";"Start G"
"4ce15f233590caa58b29298a00efdad1f2ff3f7d";"3";"2017-04-05 08:44:11";"Stop"
"3f69d567f1e863714a15038d72eceb8245ac08e0";"3";"2017-04-05 08:44:14";"STOP"
"4bdb1bd578a3350d5c4cd32690c856afa7ef61ae";"1";"2017-04-05 08:44:17";"STOP"
"c8a54aeb20bd79a16f6adae519b9e159afa7b951";"1";"2017-04-05 08:44:40";"Start  R "
"aea755b4d23a39934334f6290bf81926a59cf990";"2";"2017-04-05 08:44:49";"stop"
"ea2dbf7d554512b398627f0606c1f042de524e11";"1";"2017-04-05 08:44:58";"START R"
"3852403f90e96dc3334f5f4157154bbbf91d1d59";"2";"2017-04-05 08:44:59";"Start r"
"10cb36b9ccc63849b28ba07abb0a1edab4a9cd6f";"1";"2017-04-05 08:45:23";"Start z"
"c69952bb88d6dd531fa57dbc56c7a6c82fd34ba9";"2";"2017-04-05 08:45:50";"Stop"
"bb3205304aac8f8c0164a1674fe0d2ab10bba4bd";"2";"2017-04-05 08:45:50";"STOP"
"34c634af3e51a0c03e83caa2634c61acb77cd4de";"1";"2017-04-05 08:45:52";"Start G "
"4a17c73a1d1a324f9042e71daa503a86e383299e";"3";"2017-04-05 08:45:58";"Start r"
"d917c14ee11cc1459c6dd39bc6542b7f24a7a1db";"3";"2017-04-05 08:46:09";"Start z"
"e75072d7139985ef5fc1c5fb227ad682f05e1441";"3";"2017-04-05 08:46:21";"Start g"
"9ff191d60fb9b8168004e64f9421af68cd95798f";"1";"2017-04-05 08:46:30";"START G"
"eed28edf9821a8a3174fc958e4eab0c8cfb7ff28";"1";"2017-04-05 08:46:38";"Start g"
"4c6b2a284c88b6d88dec6b64e636ea91db5e56bf";"1";"2017-04-05 08:46:43";"Stop"
"50e096bb6ef69a1bec43f371fd9c74731a404f16";"2";"2017-04-05 08:46:50";"Stop"
"4b65e27dcda3108c0a9f50ad33f889d38ab9e6df";"1";"2017-04-05 08:47:13";"START G"
"5ecf9061d5c34c2976efae82f83885a43e53b8a5";"3";"2017-04-05 08:47:14";"start g"
"9251f49365ad9f926ed3436d3959bfbee6a162d9";"2";"2017-04-05 08:47:20";"stop"
"fcd23ea2c28df7b07919b9e4e3f0b7a7e22dcbba";"1";"2017-04-05 08:47:20";"Start r"
"3489ed42ef0df03588cbebe156f674d805d84f12";"2";"2017-04-05 08:47:25";"Stop"
"22ff25ddc01ebe5881bd735ec1d2ae4497dc1dd9";"3";"2017-04-05 08:47:28";"START R"
"932da25984cef65fb55a54dd91d396401d46e5c8";"2";"2017-04-05 08:47:44";"Stop"
"142369257759f43931597d4c16bbc422d84807fa";"2";"2017-04-05 08:47:49";"Stop"
"4f0355f22c7b1d2ea50e9d0f46b73ab92f29c86a";"3";"2017-04-05 08:47:52";"START G "
"2aa62c83f73702d632c5a700de1fa073de69e3bc";"2";"2017-04-05 08:47:54";"Start Z"
"c1a55365be9803f1f2bed3f3aefa79e41f3073f1";"2";"2017-04-05 08:47:54";"Start"
"ccdbff3e0597e92321ddde8f861f9aaa0ac3069e";"3";"2017-04-05 08:48:03";"START G"
"4d97f894ae3f0e6629f6dc79f0862917aec22fbd";"3";"2017-04-05 08:48:04";"Start  Z "
"dc9a5b5c1a03d36b9b3ce268c7b41025211da29c";"3";"2017-04-05 08:48:08";"Start Z"
"d917c14ee11cc1459c6dd39bc6542b7f24a7a1db";"3";"2017-04-05 08:48:10";"Start z"
"e7452c740a08a7797688882ac1d402c95027b265";"1";"2017-04-05 08:48:22";"Start g"
"139fb4b11552123224de779d46041b169e49ad2e";"2";"2017-04-05 08:48:29";"Start Z"
"34c634af3e51a0c03e83caa2634c61acb77cd4de";"1";"2017-04-05 08:48:31";"Start G"
"32a5f1a5e1e8fcf9a19047c33b22fc0b807b0574";"1";"2017-04-05 08:48:37";"Start Z"
"bae72b957ff55137cb0891d22ed116c5ed5af6d6";"3";"2017-04-05 08:48:38";"Start G"
"bd9affae8ebc337027ae1dcab772d02635b144c3";"2";"2017-04-05 08:48:39";"Start r"
"77f8e001582dfc097038ded48a30db5571e3ea32";"3";"2017-04-05 08:48:41";"Start m"
"342d1c7047de4bba0dc96df315b4f31b7c520956";"1";"2017-04-05 08:48:46";"Start G"
"e42fef1e1ac9002f4e118f57231e277199438c24";"2";"2017-04-05 08:48:51";"START G"
"8ec4dc7f1fb743e349ad0748c37140a7440ebe48";"2";"2017-04-05 08:49:09";"Start G"
"21c2ea4020bfe2299899b776bbff47ea1516f9f3";"3";"2017-04-05 08:49:10";"Start R "
"b5e5117a1e025accfe7aff45f02638c95bc98015";"2";"2017-04-05 08:49:14";"Start R"
"5996f3476686101fc2b7ad72dc0489aa8a5b3719";"2";"2017-04-05 08:49:22";"Stop g"
"05b4752736a62085992200fbaeaaa95cf55b6fbf";"2";"2017-04-05 08:49:22";"Star"
"4bef387e72c30e1089aebb8fc0f4e2daceccfb62";"2";"2017-04-05 08:49:25";"Start R"
"05b4752736a62085992200fbaeaaa95cf55b6fbf";"2";"2017-04-05 08:49:30";"Start"
"0267bb4f0f0bcca2ededcb573621d1323892ccf8";"1";"2017-04-05 08:49:37";"Start G"
"0fa7f17e88ac66a4760fe6dddf92a0fb7e861cc6";"1";"2017-04-05 08:49:45";"Start R"
"495108f6d8d026ee6640394f53efd4ece109c1b8";"2";"2017-04-05 08:49:50";"START G"
"a00f311c8c6784c79d446aad98c2e17b141300fd";"2";"2017-04-05 08:49:59";"Start G"
"d916e05f1f75aa95f88389ddc81758b0a1369742";"3";"2017-04-05 08:50:00";"Stop"
"620819cea0d9fcb95a1d3ba690be5bd485103779";"1";"2017-04-05 08:50:01";"Start R"
"e229d47aaa0fb26a26ddd461676c82c687dff9c5";"2";"2017-04-05 08:50:05";"STOP"
"3c4fd80eaf17acb8da4ec63459671bf2c01b94c3";"3";"2017-04-05 08:50:09";"Start Z"
"8d41ee725c51c5d3f55d0de94ab81c7802d856d8";"2";"2017-04-05 08:50:29";"Start g"
"246e4f4c391e6c99c3f9d0a94050207e54bfa0e2";"1";"2017-04-05 08:50:48";"Start g"
"b22ecfa5691290f3b98f3d8c816051456967f8f3";"2";"2017-04-05 08:50:51";"START G"
"2459bffc1d5df45fc31745e3ddf98003765eca47";"2";"2017-04-05 08:51:00";"Start r"
"0b7cedf82c060f99ade096999c3a0887b70ed999";"1";"2017-04-05 08:51:02";"STOP"
"39c03aa42782df7a83837e79445f64e48e7a0051";"1";"2017-04-05 08:51:10";"Start z"
"bd5de989ca010cd0f88f2b353e5bfb6a45c5182c";"2";"2017-04-05 08:51:20";"STOP"
"19c6ef8575ba238c11d500d49bab5e9b90e0cd3d";"2";"2017-04-05 08:51:25";"Start"
"0766b5882059c9a56c55523586ad3facf0598d53";"1";"2017-04-05 08:51:27";"Start m"
"07f39497f78c62ddc91c7e757531138d86d79509";"3";"2017-04-05 08:51:30";"Start G"
"75e28e99b8a5f5d0ecead093028d077194589c19";"3";"2017-04-05 08:51:33";"Start z"
"e42e328ced2f01233046ea63b657ad47762e1af8";"1";"2017-04-05 08:51:43";"Start R"
"68aa8fcf7dcfcce69e5aef43f713791662a1f046";"2";"2017-04-05 08:51:51";"Start r"
"19c6ef8575ba238c11d500d49bab5e9b90e0cd3d";"2";"2017-04-05 08:51:57";"Start g"
"f64bc00b4794acbe09af83d7e7b759d784fc1b20";"1";"2017-04-05 08:51:57";"Stop"
"9e8d13a956e463200bfdc9d1c2975f8ac06c4837";"2";"2017-04-05 08:52:00";"Stop"
"19c6ef8575ba238c11d500d49bab5e9b90e0cd3d";"2";"2017-04-05 08:52:00";"Stop"
"d53e82028b7a4cad3bd6a8c87a2a9085ee98b3d6";"1";"2017-04-05 08:52:00";"Start g"
"164793bd86f58fb84411bf8ff0d65e4e031774ac";"2";"2017-04-05 08:52:05";"START R"
"19c6ef8575ba238c11d500d49bab5e9b90e0cd3d";"2";"2017-04-05 08:52:05";"Start z"
"6d0d654b13d70eff1ba075d89a617a7fa977ba82";"2";"2017-04-05 08:52:26";"Start G"
"f692c8605f709ec38dc381558a2ba47fc11e1c6a";"1";"2017-04-05 08:52:33";"Start G"
"2c61cf81ea2cf8105d186208faa7cc216ef5b595";"1";"2017-04-05 08:52:42";"START Z"
"043d7bc38aafac6d01d2696771258902bbf2fb3f";"2";"2017-04-05 08:53:00";"STOP"
"4251645b652143d828843ce275dfef0cf60010fc";"1";"2017-04-05 08:53:02";"Start g "
"f690cb2096273324c420e8b5c43f43fee667989a";"3";"2017-04-05 08:53:04";"Start z"
"7ae33d33f3f6a04d4c35dd4645c975c2540dd694";"1";"2017-04-05 08:53:06";"Stop"
"312f93425d46594a7bf125c9406a741d977f62d1";"2";"2017-04-05 08:53:11";"Stop"
"c45460ee24668fb0266c29970ea4644411585234";"1";"2017-04-05 08:53:17";"Stop"
"9cd64834f3666342a69439fbf519099aa01d2d76";"1";"2017-04-05 08:53:17";"Stop"
"a81c34f93d9eea61381ba9806c0fb93f778779ab";"2";"2017-04-05 08:53:20";"STOP"
"89f251f9a721ebbca6ff2a396b7ee6d858f14bb4";"1";"2017-04-05 08:53:21";"Start z"
"9db832441c7322e20e5344af584b2c8b2c0eb3d2";"3";"2017-04-05 08:53:39";"START Z"
"09f2d67d72c7ab389aef8816cbd4932aca96c696";"2";"2017-04-05 08:53:56";"Start G"
"fa6d3f34a7c754533829eaa181362e3d2e8501bf";"2";"2017-04-05 08:54:21";"Start m"
"b83b20866bd1d00919a688a49d75887b151f0b9c";"3";"2017-04-05 08:54:31";"Start G "
"34799bf2869a684f3c2e3c65c3bb4e9a7161612e";"2";"2017-04-05 08:54:35";"Start Z "
"d362d66d44c89370c182d7bd536f9d0dcb3c9df2";"2";"2017-04-05 08:54:35";"Stop"
"8ef37612b67db24e74f25237852325f5ef352f48";"1";"2017-04-05 08:54:38";"Start g"
"89f251f9a721ebbca6ff2a396b7ee6d858f14bb4";"1";"2017-04-05 08:54:51";"Start z"
"08ce46be36786454fc7bb08c228639dab572de3e";"2";"2017-04-05 08:55:00";"start g"
"c54844ace49cc72e1963c565f2f5f6e0c4b54f34";"2";"2017-04-05 08:55:00";"Start z"
"3adb8a9d7343252ab648912f5b0f0708742544b0";"3";"2017-04-05 08:55:06";"Start g "
"927445788341016f090bd3204132ad1c78890427";"1";"2017-04-05 08:55:11";"Start M"
"564537d4f318adf84aa8682cd9808ef1ab0a0e56";"1";"2017-04-05 08:55:12";"Start r"
"14af1345195daf9cdbc32b2b56baabfbfcde6a5d";"1";"2017-04-05 08:55:20";"Start g"
"94af2434a682687a0aec5b1aed0130dd6dacbf61";"1";"2017-04-05 08:55:21";"start g"
"48699a6740a2654698e2ba23afc193b656da18fc";"1";"2017-04-05 08:55:21";"Start"
"69822f504e8fce191d57b0313442cd999f190eb1";"1";"2017-04-05 08:55:31";"Start Z"
"232d0e6caeb35ff46c93d867217e2fb5e54253bb";"3";"2017-04-05 08:55:32";"Start Z"
"6233d038c488ce092da6a00a7c74c6e788aa23cf";"1";"2017-04-05 08:55:36";"Start"
"0f9c8250c718c8366e209d527ec1702ab03df4b3";"1";"2017-04-05 08:55:38";"Start z"
"aad0de24266a2e3984533ab48af5d5edf536dade";"1";"2017-04-05 08:55:44";"Start z"
"3c1bf04be1cceae69d6b0e5fa5aa524bb6e8c33f";"1";"2017-04-05 08:56:04";"Start r"
"5658e978dbb9da81523d353a7ac92d3e3a548c95";"3";"2017-04-05 08:56:07";"Start r"
"8ec4dc7f1fb743e349ad0748c37140a7440ebe48";"2";"2017-04-05 08:56:15";"Stop G"
"fb9b6a48bc3a0c50d000f35b0f63cfa1c4624a84";"2";"2017-04-05 08:56:20";"Stop"
"5bc35177f88128b4721b71168988ccabb9e52a9d";"3";"2017-04-05 08:56:22";"STOP"
"d7e4bee70a53899fb77ad41103d72130625601e6";"2";"2017-04-05 08:56:25";"Start G"
"2cd952054b801a800f9c5bbc972580168008e934";"1";"2017-04-05 08:56:26";"Stop"
"25a4fd2fbf0aaa3cca20315c7f99c57ceb12e140";"3";"2017-04-05 08:56:39";"Start G"
"abeeb7c482f8fac6c5129b246e3e16b87cd455f2";"1";"2017-04-05 08:56:40";"START Z"
